,Data_x,Year,GERCB,HLRCV,LORCB,NGRCV,PERCV,PQRCB,PQRCP,PQRCV,SORCB,SOTXB,TERCB,TERCV,TNRCB,TNRSB,WDRCV,StateCode,Year1
170,889.6,1984-01-01,0.0,26.6,86445.0,197.7,231.6,0.0,0.0,0.0,0.0,0.0,170125.0,1121.2,83680.0,70976.0,7.2,3,14
171,1010.5,1985-01-01,0.0,33.6,95723.0,200.5,241.7,0.0,0.0,0.0,0.0,0.0,185647.0,1252.2,89924.0,76838.0,7.2,3,15
172,1085.5,1986-01-01,0.0,31.3,95986.0,159.6,196.5,0.0,0.0,0.0,0.0,0.0,181812.0,1282.0,85826.0,73933.0,5.2,3,16
173,1183.1,1987-01-01,0.0,40.8,104372.0,173.7,217.6,0.0,0.0,0.0,0.0,0.0,192160.0,1400.7,87788.0,81364.0,2.7,3,17
174,1289.0,1988-01-01,0.0,27.9,111286.0,197.2,228.3,0.0,0.0,0.0,0.0,0.0,201500.0,1517.3,90213.0,83326.0,2.9,3,18
175,1349.0,1989-01-01,6.0,40.0,120103.0,187.9,231.4,0.0,0.0,0.0,3470.0,3471.0,214637.0,1580.4,94534.0,84095.0,3.3,3,19
176,1390.1,1990-01-01,7.0,36.5,120917.0,207.8,261.1,0.0,0.0,0.0,3618.0,3619.0,219231.0,1651.3,98315.0,89931.0,16.4,3,20
177,1430.3,1991-01-01,8.0,42.2,120440.0,219.1,278.1,0.0,0.0,0.0,3659.0,3661.0,221236.0,1708.3,100796.0,92140.0,16.5,3,21
178,1555.1,1992-01-01,8.0,36.8,125705.0,205.5,258.5,0.0,0.0,0.0,3723.0,3725.0,226402.0,1813.5,100697.0,91731.0,15.8,3,22
179,1611.4,1993-01-01,8.0,33.2,128724.0,202.8,251.2,0.0,0.0,0.0,3792.0,3794.0,230016.0,1862.6,101292.0,92483.0,14.8,3,23
180,1693.5,1994-01-01,8.0,36.7,139839.0,223.7,274.3,0.0,0.0,0.0,3834.0,3836.0,247482.0,1967.9,107644.0,99048.0,13.6,3,24
181,1639.5,1995-01-01,8.0,39.4,142214.0,210.4,263.5,0.0,0.0,0.0,3842.0,3844.0,247113.0,1903.1,104899.0,96294.0,13.4,3,25
182,1766.6,1996-01-01,9.0,35.2,160041.0,208.4,260.0,0.0,0.0,0.0,3858.0,3861.0,270559.0,2026.6,110518.0,101714.0,15.9,3,26
183,1824.0,1997-01-01,9.0,36.5,162353.0,243.2,298.1,0.0,0.0,0.0,3789.0,3792.0,280698.0,2122.1,118345.0,108935.0,18.0,3,27
184,1874.9,1998-01-01,9.0,44.2,168386.0,306.9,365.1,0.0,0.0,0.0,3709.0,3712.0,294721.0,2240.0,126334.0,117629.0,13.8,3,28
185,1921.8,1999-01-01,14.0,58.4,176642.0,300.7,373.9,0.0,0.0,0.0,3569.0,3573.0,304267.0,2295.7,127625.0,118924.0,14.6,3,29
186,2096.1,2000-01-01,14.0,64.0,195029.0,327.6,415.5,0.0,0.0,0.0,3340.0,3344.0,332073.0,2511.6,137043.0,128177.0,23.6,3,30
187,2174.4,2001-01-01,15.0,70.9,201344.0,381.0,465.8,0.0,0.0,0.0,3076.0,3081.0,340074.0,2640.1,138730.0,132350.0,13.4,3,31
188,2184.7,2002-01-01,16.0,65.3,194836.0,426.8,505.0,0.0,0.0,0.0,2866.0,2872.0,333695.0,2689.7,138860.0,132639.0,12.4,3,32
189,2315.7,2003-01-01,19.0,55.2,202516.0,405.0,476.6,0.0,0.0,0.0,2748.0,2755.0,345614.0,2792.3,143097.0,136815.0,15.6,3,33
190,2446.6,2004-01-01,20.0,53.1,206774.0,464.6,536.3,0.0,0.0,0.0,2620.0,2628.0,356054.0,2982.9,149279.0,143037.0,18.2,3,34
191,2707.4,2005-01-01,23.0,63.0,212708.0,484.3,580.2,0.0,0.0,0.0,2425.0,2437.0,367317.0,3287.6,154609.0,147332.0,32.3,3,35
192,3041.7,2006-01-01,26.0,79.6,222705.0,588.4,701.6,0.0,0.0,0.0,2506.0,2528.0,383046.0,3743.3,160340.0,153526.0,33.0,3,36
193,3327.6,2007-01-01,30.0,83.0,223351.0,659.5,783.2,0.0,0.0,0.0,2628.0,2660.0,394012.0,4110.8,170661.0,163270.0,40.3,3,37
194,3412.3,2008-01-01,35.0,167.9,215278.0,676.8,900.5,0.0,0.0,0.0,2872.0,2959.0,385383.0,4312.8,170106.0,161901.0,55.5,3,38
195,3524.1,2009-01-01,44.0,139.3,215477.0,613.0,765.7,0.0,0.0,0.0,3116.0,3290.0,373842.0,4289.8,158365.0,153547.0,13.1,3,39
196,3558.2,2010-01-01,48.0,142.9,216053.0,600.1,759.9,4574.0,1191.0,142.9,3702.0,4307.0,376625.0,4318.1,160572.0,155042.0,16.5,3,40
197,3666.2,2011-01-01,46.0,178.2,226721.0,580.4,778.4,5306.0,1381.0,178.2,4353.0,6603.0,391384.0,4444.5,164664.0,158539.0,19.3,3,41
198,3718.4,2012-01-01,50.0,96.3,219760.0,550.8,665.7,3118.0,812.0,96.3,5396.0,8734.0,378864.0,4384.1,159104.0,152216.0,17.9,3,42
199,3878.0,2013-01-01,50.0,120.6,221782.0,552.5,696.4,3967.0,1033.0,120.6,6709.0,11540.0,389449.0,4574.4,167667.0,159026.0,22.9,3,43
200,3849.0,2014-01-01,50.0,145.0,218398.0,557.2,725.3,4084.0,1063.0,145.0,8309.0,13913.0,377951.0,4574.3,159553.0,149289.0,22.6,3,44
201,4023.3,2015-01-01,50.0,94.5,218869.0,588.2,701.3,3508.0,913.0,94.5,9960.0,16212.0,385522.0,4724.6,166653.0,154376.0,18.6,3,45
202,4094.4,2016-01-01,50.0,103.4,221088.0,536.6,653.2,4014.0,1045.0,103.4,12179.0,18301.0,392110.0,4747.6,171022.0,156917.0,13.1,3,46
203,4259.3,2017-01-01,50.0,117.4,228363.0,517.9,649.4,3934.0,1024.0,117.4,14773.0,20992.0,401403.0,4908.7,173039.0,156434.0,13.9,3,47
204,4425.2,2018-01-01,50.0,154.4,226208.0,539.2,715.4,4986.0,1298.0,154.4,17101.0,24084.0,407462.0,5140.6,181254.0,161594.0,21.7,3,48
205,4317.1,2019-01-01,50.0,151.0,220694.0,566.5,743.9,5545.0,1444.0,151.0,19352.0,26379.0,412991.0,5061.0,192297.0,169727.0,26.4,3,49
206,4751.0,2020-01-01,50.0,120.7,236649.0,543.8,680.8,5029.0,1309.0,120.7,21323.0,29005.0,441764.0,5431.8,205115.0,181442.0,15.8,3,50
208,797.6,1970-01-01,0.0,45.5,295312.0,544.3,603.8,0.0,0.0,0.0,0.0,0.0,1046492.0,1401.4,751180.0,734544.0,6.2,4,0
209,903.8,1971-01-01,0.0,46.4,321444.0,652.4,712.9,0.0,0.0,0.0,0.0,0.0,1167142.0,1616.7,845698.0,828695.0,6.7,4,1
210,1017.2,1972-01-01,0.0,42.4,337451.0,687.6,745.2,0.0,0.0,0.0,0.0,0.0,1192848.0,1762.4,855397.0,838714.0,6.6,4,2
211,1146.2,1973-01-01,0.0,54.0,352189.0,714.8,785.6,0.0,0.0,0.0,0.0,0.0,1189801.0,1931.7,837612.0,821959.0,7.1,4,3
212,1435.0,1974-01-01,0.0,59.1,350923.0,800.4,885.4,0.0,0.0,0.0,0.0,0.0,1148722.0,2320.4,797798.0,781695.0,11.3,4,4
213,1612.8,1975-01-01,0.0,40.4,362218.0,993.8,1062.3,0.0,0.0,0.0,0.0,0.0,1220587.0,2675.0,858368.0,839461.0,13.9,4,5
214,1746.2,1976-01-01,0.0,39.1,373533.0,1061.9,1134.2,0.0,0.0,0.0,0.0,0.0,1202586.0,2880.4,829053.0,808951.0,15.8,4,6
215,1971.3,1977-01-01,0.0,42.3,379672.0,1022.2,1108.5,0.0,0.0,0.0,0.0,0.0,1154079.0,3079.9,774407.0,751820.0,20.1,4,7
216,2208.9,1978-01-01,0.0,65.6,407517.0,1066.8,1182.3,0.0,0.0,0.0,0.0,0.0,1196279.0,3391.2,788762.0,764081.0,23.2,4,8
217,2343.0,1979-01-01,0.0,112.9,426955.0,1458.5,1642.8,0.0,0.0,0.0,0.0,0.0,1290698.0,3985.8,863743.0,834648.0,39.3,4,9
218,3049.5,1980-01-01,0.0,134.6,426320.0,1861.6,2069.9,0.0,0.0,0.0,0.0,0.0,1226364.0,5119.4,800044.0,763597.0,68.6,4,10
219,3438.3,1981-01-01,0.0,111.0,421844.0,1824.2,2048.8,0.0,0.0,0.0,0.0,0.0,1192869.0,5487.1,771025.0,726056.0,104.1,4,11
220,3976.6,1982-01-01,0.0,148.9,418479.0,2384.7,2630.4,0.0,0.0,0.0,0.0,0.0,1232826.0,6607.0,814347.0,773475.0,91.8,4,12
221,3838.9,1983-01-01,0.0,193.6,432288.0,2698.7,3009.4,0.0,0.0,0.0,0.0,0.0,1226313.0,6848.3,794025.0,744086.0,108.6,4,13
222,3998.6,1984-01-01,0.0,142.8,439854.0,2755.4,3045.1,0.0,0.0,0.0,0.0,0.0,1227952.0,7043.7,788098.0,726972.0,135.2,4,14
223,4472.8,1985-01-01,0.0,155.6,449351.0,3016.1,3315.9,0.0,0.0,0.0,0.0,0.0,1304360.0,7788.7,855009.0,792043.0,133.9,4,15
224,4565.8,1986-01-01,0.0,151.3,440461.0,2384.7,2649.7,0.0,0.0,0.0,0.0,0.0,1217724.0,7215.4,777263.0,719907.0,97.8,4,16
225,4850.8,1987-01-01,0.0,218.1,455888.0,2648.3,3000.9,0.0,0.0,0.0,0.0,0.0,1308727.0,7851.7,852840.0,776633.0,123.8,4,17
226,5518.0,1988-01-01,0.0,221.8,488319.0,2803.9,3169.4,0.0,0.0,0.0,0.0,0.0,1359856.0,8687.4,871537.0,790209.0,133.5,4,18
227,6080.0,1989-01-01,172.0,245.1,506856.0,2873.3,3281.7,0.0,0.0,0.0,16938.0,17082.0,1420797.0,9361.7,913941.0,814609.0,149.0,4,19
228,6646.5,1990-01-01,185.0,240.3,497244.0,2971.3,3368.6,0.0,0.0,0.0,18045.0,18209.0,1367856.0,10015.1,870612.0,810016.0,146.2,4,20
229,7120.4,1991-01-01,195.0,297.7,499503.0,3190.0,3644.7,0.0,0.0,0.0,18678.0,18860.0,1367567.0,10765.1,868064.0,804777.0,146.9,4,21
230,7543.7,1992-01-01,205.0,216.0,513045.0,2861.9,3229.1,0.0,0.0,0.0,19230.0,19430.0,1355310.0,10772.8,842265.0,776231.0,140.9,4,22
231,7613.1,1993-01-01,213.0,240.6,505542.0,3123.0,3480.0,0.0,0.0,0.0,19613.0,19831.0,1354131.0,11093.0,848589.0,794216.0,101.9,4,23
232,7868.9,1994-01-01,190.0,203.0,507871.0,3326.3,3636.7,0.0,0.0,0.0,19866.0,20110.0,1369438.0,11505.6,861567.0,808718.0,94.0,4,24
233,7983.3,1995-01-01,204.0,193.3,512934.0,3067.4,3363.8,0.0,0.0,0.0,19923.0,20202.0,1325392.0,11347.1,812458.0,759538.0,92.2,4,25
234,8088.0,1996-01-01,217.0,169.5,533717.0,3048.6,3339.4,0.0,0.0,0.0,19867.0,20189.0,1361384.0,11427.5,827667.0,773528.0,109.6,4,26
235,8405.4,1997-01-01,233.0,159.9,550293.0,3261.3,3503.6,0.0,0.0,0.0,19380.0,19735.0,1358381.0,11908.9,808088.0,766665.0,70.0,4,27
236,7964.1,1998-01-01,242.0,240.4,572958.0,3805.5,4116.6,0.0,0.0,0.0,18935.0,19336.0,1486214.0,12080.7,913256.0,874698.0,53.8,4,28
237,8044.9,1999-01-01,147.0,230.5,577846.0,3763.4,4065.5,0.0,0.0,0.0,18350.0,18819.0,1485795.0,12110.4,907949.0,869561.0,56.6,4,29
238,8629.0,2000-01-01,151.0,273.6,586634.0,4242.4,4638.6,0.0,0.0,0.0,17460.0,17990.0,1426721.0,13267.5,840087.0,801055.0,91.6,4,30
239,9269.0,2001-01-01,162.0,212.1,567435.0,5347.4,5678.6,0.0,0.0,0.0,16645.0,17295.0,1417985.0,14947.6,850551.0,813160.0,84.0,4,31
240,9758.5,2002-01-01,163.0,214.7,572840.0,3633.2,3944.0,0.0,0.0,0.0,15949.0,16706.0,1425659.0,13702.5,852819.0,815814.0,77.4,4,32
241,10141.6,2003-01-01,169.0,356.1,588953.0,4546.3,5017.7,0.0,0.0,0.0,15490.0,16370.0,1455716.0,15159.2,866762.0,829110.0,97.8,4,33
242,10168.5,2004-01-01,165.0,489.6,600911.0,5048.8,5681.1,0.0,0.0,0.0,15317.0,16396.0,1489320.0,15849.5,888408.0,850383.0,113.8,4,34
243,10707.6,2005-01-01,170.0,643.3,590134.0,5731.8,6514.4,0.0,0.0,0.0,14979.0,16595.0,1449101.0,17222.0,858967.0,828835.0,100.2,4,35
244,12875.5,2006-01-01,174.0,638.6,612768.0,5798.0,6592.3,0.0,0.0,0.0,15962.0,18221.0,1488574.0,19467.8,875805.0,846380.0,102.4,4,36
245,12859.8,2007-01-01,187.0,725.5,593197.0,5696.8,6579.8,0.0,0.0,0.0,16999.0,20014.0,1474374.0,19439.7,881176.0,849302.0,125.0,4,37
246,12594.7,2008-01-01,232.0,1021.6,617127.0,6238.6,7468.1,0.0,0.0,0.0,18271.0,22936.0,1511585.0,20062.8,894458.0,859518.0,172.3,4,38
247,13238.6,2009-01-01,265.0,782.8,594072.0,4533.2,5551.8,0.0,0.0,0.0,18864.0,24449.0,1483980.0,18790.4,889908.0,849192.0,170.1,4,39
248,12873.6,2010-01-01,273.0,965.1,568835.0,4909.3,6133.4,31725.0,8260.0,965.1,20836.0,27876.0,1466657.0,19007.0,897822.0,853560.0,215.2,4,40
249,13060.9,2011-01-01,248.0,993.4,582846.0,5089.8,6372.3,30067.0,7828.0,993.4,23337.0,32601.0,1500558.0,19433.3,917713.0,871670.0,250.9,4,41
250,13821.6,2012-01-01,287.0,687.0,559579.0,4368.3,5308.9,22728.0,5917.0,687.0,26312.0,40023.0,1437023.0,19130.4,877444.0,832080.0,233.4,4,42
251,14481.1,2013-01-01,287.0,684.6,543339.0,4779.2,5787.0,22821.0,5942.0,684.6,32064.0,49607.0,1440462.0,20268.1,897122.0,840284.0,298.3,4,43
252,14517.4,2014-01-01,287.0,661.9,537305.0,4575.1,5558.2,18804.0,4896.0,661.9,41273.0,62931.0,1354998.0,20075.6,817693.0,751352.0,294.4,4,44
253,15187.8,2015-01-01,287.0,563.2,532324.0,4569.4,5250.2,21125.0,5500.0,563.2,50602.0,74717.0,1347975.0,20438.0,815651.0,752010.0,104.4,4,45
254,15359.8,2016-01-01,287.0,586.2,529287.0,4876.0,5559.6,23006.0,5990.0,586.2,65431.0,95076.0,1367225.0,20919.4,837937.0,760296.0,83.4,4,46
255,16500.8,2017-01-01,287.0,651.4,540234.0,5383.3,6138.3,22096.0,5753.0,651.4,78403.0,117217.0,1415582.0,22639.1,875349.0,785050.0,90.8,4,47
256,16782.2,2018-01-01,287.0,736.8,560875.0,5214.2,6079.8,24078.0,6269.0,736.8,89754.0,137381.0,1440112.0,22862.0,879237.0,776343.0,111.2,4,48
257,16763.8,2019-01-01,287.0,697.8,521372.0,6017.5,6866.1,25947.0,6755.0,697.8,101622.0,154937.0,1456345.0,23629.8,934972.0,817371.0,130.7,4,49
258,19413.3,2020-01-01,287.0,561.8,551359.0,6483.2,7142.8,23715.0,6174.0,561.8,113256.0,172856.0,1508426.0,26556.1,957067.0,831326.0,84.0,4,50
260,101.8,1970-01-01,0.0,20.8,31852.0,59.4,85.3,0.0,0.0,0.0,0.0,0.0,145626.0,187.1,113773.0,110325.0,0.3,5,0
261,111.7,1971-01-01,0.0,21.8,34628.0,63.3,89.7,0.0,0.0,0.0,0.0,0.0,152009.0,201.3,117380.0,113963.0,0.3,5,1
262,127.9,1972-01-01,0.0,26.0,38132.0,69.7,100.5,0.0,0.0,0.0,0.0,0.0,165239.0,228.3,127107.0,123674.0,0.3,5,2
263,143.3,1973-01-01,0.0,46.8,42118.0,81.3,133.6,0.0,0.0,0.0,0.0,0.0,177577.0,276.8,135459.0,131935.0,0.4,5,3
264,162.4,1974-01-01,0.0,32.3,44431.0,91.8,130.4,0.0,0.0,0.0,0.0,0.0,170929.0,292.9,126498.0,122944.0,0.6,5,4
265,174.4,1975-01-01,0.0,36.5,42083.0,115.6,158.4,0.0,0.0,0.0,0.0,0.0,166755.0,332.8,124672.0,120556.0,0.8,5,5
266,188.2,1976-01-01,0.0,45.0,43689.0,136.1,188.0,0.0,0.0,0.0,0.0,0.0,177547.0,376.2,133859.0,129499.0,0.9,5,6
267,202.9,1977-01-01,0.0,44.3,45075.0,162.4,214.8,0.0,0.0,0.0,0.0,0.0,171405.0,417.7,126330.0,121500.0,1.1,5,7
268,229.7,1978-01-01,0.0,59.5,49146.0,178.4,247.5,0.0,0.0,0.0,0.0,0.0,172077.0,477.2,122932.0,116887.0,1.5,5,8
269,272.2,1979-01-01,0.0,26.0,52248.0,242.1,283.2,0.0,0.0,0.0,0.0,0.0,176054.0,555.4,123805.0,116241.0,2.6,5,9
270,342.5,1980-01-01,0.0,46.9,54861.0,290.6,346.7,0.0,0.0,0.0,0.0,0.0,179966.0,689.3,125105.0,120581.0,4.0,5,10
271,498.7,1981-01-01,0.0,60.7,67899.0,313.2,387.6,0.0,0.0,0.0,0.0,0.0,189511.0,886.3,121613.0,114038.0,6.6,5,11
272,606.6,1982-01-01,0.0,80.2,73120.0,414.8,515.2,0.0,0.0,0.0,0.0,0.0,208501.0,1121.8,135381.0,127656.0,6.6,5,12
273,640.0,1983-01-01,0.0,89.9,76333.0,464.3,576.6,0.0,0.0,0.0,0.0,0.0,216900.0,1216.6,140566.0,131761.0,6.9,5,13
274,584.4,1984-01-01,0.0,44.9,67450.0,490.0,551.4,0.0,0.0,0.0,0.0,0.0,207793.0,1135.8,140343.0,131467.0,7.4,5,14
275,613.3,1985-01-01,0.0,34.9,69250.0,459.9,510.4,0.0,0.0,0.0,0.0,0.0,207519.0,1123.7,138269.0,128968.0,7.3,5,15
276,623.0,1986-01-01,0.0,35.4,67840.0,406.6,451.0,0.0,0.0,0.0,0.0,0.0,195813.0,1074.0,127972.0,119478.0,5.3,5,16
277,629.5,1987-01-01,0.0,29.2,69611.0,408.9,443.4,0.0,0.0,0.0,0.0,0.0,196751.0,1072.9,127140.0,125049.0,2.5,5,17
278,662.0,1988-01-01,0.0,13.5,72150.0,410.6,429.5,0.0,0.0,0.0,0.0,0.0,207182.0,1091.5,135032.0,133251.0,2.7,5,18
279,673.0,1989-01-01,66.0,37.4,75582.0,423.5,466.8,0.0,0.0,0.0,142.0,142.0,211451.0,1139.9,135868.0,132970.0,3.0,5,19
280,687.1,1990-01-01,70.0,45.6,84042.0,420.3,482.9,0.0,0.0,0.0,154.0,154.0,217761.0,1170.0,133720.0,135702.0,14.6,5,20
281,713.8,1991-01-01,73.0,53.3,87115.0,447.2,517.6,0.0,0.0,0.0,167.0,167.0,234699.0,1231.4,147584.0,145786.0,14.7,5,21
282,735.8,1992-01-01,77.0,49.7,87102.0,431.7,497.9,0.0,0.0,0.0,181.0,181.0,230733.0,1233.7,143630.0,141703.0,14.1,5,22
283,771.5,1993-01-01,80.0,41.5,91037.0,480.4,537.3,0.0,0.0,0.0,187.0,188.0,246175.0,1308.8,155139.0,153981.0,12.9,5,23
284,804.6,1994-01-01,71.0,58.7,92372.0,489.6,562.0,0.0,0.0,0.0,208.0,208.0,240506.0,1366.7,148134.0,147016.0,11.9,5,24
285,839.0,1995-01-01,73.0,70.9,95436.0,500.3,584.5,0.0,0.0,0.0,216.0,217.0,253031.0,1423.5,157595.0,156129.0,11.7,5,25
286,889.2,1996-01-01,74.0,83.5,99964.0,487.3,586.8,0.0,0.0,0.0,226.0,227.0,266537.0,1476.0,166573.0,164711.0,13.9,5,26
287,909.6,1997-01-01,77.0,12.9,102350.0,556.0,587.5,0.0,0.0,0.0,229.0,230.0,268597.0,1497.1,166247.0,163804.0,15.5,5,27
288,942.4,1998-01-01,77.0,5.6,104799.0,578.6,597.7,0.0,0.0,0.0,232.0,233.0,266148.0,1540.2,161349.0,158775.0,11.9,5,28
289,968.9,1999-01-01,108.0,66.9,109706.0,601.2,682.3,0.0,0.0,0.0,230.0,231.0,280636.0,1651.2,170930.0,167934.0,12.6,5,29
290,1024.8,2000-01-01,108.0,127.9,116146.0,714.5,867.7,0.0,0.0,0.0,219.0,221.0,298492.0,1892.5,182346.0,178986.0,20.3,5,30
291,1080.2,2001-01-01,109.0,131.5,119387.0,1033.8,1181.6,0.0,0.0,0.0,210.0,211.0,307532.0,2261.8,188145.0,186790.0,11.1,5,31
292,1137.2,2002-01-01,112.0,114.6,126777.0,724.0,851.8,0.0,0.0,0.0,203.0,205.0,323517.0,1989.1,196740.0,195505.0,10.3,5,32
293,1280.5,2003-01-01,125.0,192.2,125871.0,821.1,1030.6,0.0,0.0,0.0,197.0,199.0,324134.0,2311.0,198263.0,196822.0,13.0,5,33
294,1307.0,2004-01-01,127.0,187.2,122538.0,1021.3,1228.4,0.0,0.0,0.0,191.0,193.0,313885.0,2535.4,191347.0,189743.0,15.1,5,34
295,1489.5,2005-01-01,136.0,223.8,127261.0,1278.6,1533.3,0.0,0.0,0.0,202.0,206.0,329965.0,3022.8,202704.0,200076.0,26.5,5,35
296,1529.0,2006-01-01,146.0,200.5,132279.0,1246.4,1477.2,0.0,0.0,0.0,226.0,232.0,327996.0,3006.3,195717.0,193808.0,27.0,5,36
297,1631.7,2007-01-01,166.0,250.3,131830.0,1157.8,1442.9,0.0,0.0,0.0,276.0,285.0,343360.0,3074.6,211530.0,209335.0,33.0,5,37
298,1794.4,2008-01-01,204.0,356.4,131392.0,1308.7,1712.4,0.0,0.0,0.0,398.0,617.0,347873.0,3506.8,216481.0,213539.0,45.5,5,38
299,1740.5,2009-01-01,242.0,259.1,129076.0,1135.1,1438.6,0.0,0.0,0.0,523.0,866.0,339585.0,3179.1,210509.0,206698.0,42.5,5,39
300,1997.9,2010-01-01,259.0,277.2,135388.0,1066.9,1399.8,12360.0,3218.0,277.2,726.0,1335.0,352304.0,3397.6,216916.0,211885.0,53.7,5,40
301,2059.2,2011-01-01,243.0,308.9,136504.0,1073.5,1447.4,11982.0,3119.0,308.9,891.0,1885.0,354262.0,3506.6,217758.0,212674.0,62.6,5,41
302,2087.9,2012-01-01,271.0,263.5,133700.0,958.0,1281.8,11150.0,2903.0,263.5,1105.0,2356.0,335024.0,3369.7,201325.0,196884.0,58.3,5,42
303,2210.3,2013-01-01,271.0,308.0,136619.0,1059.2,1444.0,13170.0,3429.0,308.0,1457.0,2976.0,363327.0,3654.3,226709.0,220440.0,74.5,5,43
304,2203.8,2014-01-01,271.0,331.7,129978.0,1174.4,1583.7,12021.0,3130.0,331.7,1963.0,3757.0,353328.0,3787.5,223351.0,216487.0,73.5,5,44
305,2228.0,2015-01-01,271.0,222.3,131749.0,1012.0,1293.8,10751.0,2799.0,222.3,2236.0,4048.0,347418.0,3521.8,215669.0,207885.0,55.5,5,45
306,2274.0,2016-01-01,271.0,219.0,131862.0,896.4,1159.8,11098.0,2889.0,219.0,2732.0,4686.0,348593.0,3433.7,216732.0,208906.0,43.4,5,46
307,2264.6,2017-01-01,271.0,238.0,130950.0,958.2,1247.7,10341.0,2692.0,238.0,3205.0,5291.0,343295.0,3512.3,212345.0,204177.0,48.4,5,47
308,2342.8,2018-01-01,271.0,277.8,131858.0,991.9,1329.4,11606.0,3022.0,277.8,3617.0,5774.0,360019.0,3672.2,228161.0,219481.0,56.7,5,48
309,2362.6,2019-01-01,271.0,275.9,130522.0,1108.7,1452.9,13185.0,3433.0,275.9,3944.0,6064.0,379733.0,3815.4,249212.0,239231.0,64.2,5,49
310,2531.3,2020-01-01,271.0,217.8,135070.0,986.2,1251.0,11885.0,3094.0,217.8,4442.0,6582.0,376831.0,3782.4,241762.0,232572.0,42.3,5,50
312,157.3,1970-01-01,0.0,6.4,52797.0,59.6,195.9,0.0,0.0,0.0,0.0,0.0,201340.0,353.1,148543.0,144845.0,1.4,6,0
313,181.9,1971-01-01,0.0,5.9,56232.0,66.0,205.5,0.0,0.0,0.0,0.0,0.0,204986.0,387.4,148754.0,145159.0,1.4,6,1
314,214.7,1972-01-01,0.0,7.1,59671.0,68.8,218.4,0.0,0.0,0.0,0.0,0.0,216597.0,433.1,156926.0,153228.0,1.5,6,2
315,246.0,1973-01-01,0.0,8.4,61866.0,68.0,237.1,0.0,0.0,0.0,0.0,0.0,216291.0,483.1,154425.0,150892.0,1.6,6,3
316,336.1,1974-01-01,0.0,9.3,62614.0,93.2,341.2,0.0,0.0,0.0,0.0,0.0,212487.0,677.3,149873.0,146186.0,2.6,6,4
317,368.2,1975-01-01,0.0,11.5,60969.0,105.8,340.4,0.0,0.0,0.0,0.0,0.0,204854.0,708.6,143885.0,139898.0,3.0,6,5
318,377.6,1976-01-01,0.0,12.5,64029.0,110.2,388.2,0.0,0.0,0.0,0.0,0.0,219245.0,765.7,155216.0,150765.0,3.5,6,6
319,391.2,1977-01-01,0.0,15.1,64913.0,134.8,440.2,0.0,0.0,0.0,0.0,0.0,218020.0,831.5,153108.0,148212.0,4.4,6,7
320,403.5,1978-01-01,0.0,13.9,66753.0,142.2,466.1,0.0,0.0,0.0,0.0,0.0,222691.0,869.6,155938.0,149998.0,5.6,6,8
321,472.0,1979-01-01,0.0,11.8,66583.0,148.4,716.7,0.0,0.0,0.0,0.0,0.0,244287.0,1188.7,177704.0,171052.0,9.1,6,9
322,568.4,1980-01-01,0.0,16.4,67361.0,187.4,794.4,0.0,0.0,0.0,0.0,0.0,231791.0,1362.7,164431.0,151234.0,25.1,6,10
323,745.4,1981-01-01,0.0,16.3,68825.0,228.4,947.3,0.0,0.0,0.0,0.0,0.0,230318.0,1692.7,161493.0,150077.0,28.3,6,11
324,810.6,1982-01-01,0.0,21.1,68617.0,281.5,952.4,0.0,0.0,0.0,0.0,0.0,224054.0,1763.0,155438.0,144915.0,24.9,6,12
325,844.3,1983-01-01,0.0,21.6,70348.0,300.0,817.8,0.0,0.0,0.0,0.0,0.0,211728.0,1662.1,141380.0,128043.0,29.5,6,13
326,859.8,1984-01-01,0.0,18.6,66793.0,291.1,913.2,0.0,0.0,0.0,0.0,0.0,214133.0,1773.0,147340.0,138388.0,20.2,6,14
327,861.9,1985-01-01,0.0,19.8,67505.0,299.8,898.0,0.0,0.0,0.0,0.0,0.0,215111.0,1759.9,147607.0,138430.0,20.0,6,15
328,842.6,1986-01-01,0.0,17.6,69506.0,309.8,874.1,0.0,0.0,0.0,0.0,0.0,230119.0,1716.7,160614.0,152257.0,14.6,6,16
329,884.9,1987-01-01,0.0,21.6,73026.0,296.7,842.2,0.0,0.0,0.0,0.0,0.0,235424.0,1727.1,162398.0,156389.0,10.0,6,17
330,950.0,1988-01-01,0.0,24.3,77814.0,310.7,938.1,0.0,0.0,0.0,0.0,0.0,256565.0,1888.2,178750.0,172373.0,10.7,6,18
331,1005.0,1989-01-01,0.0,31.9,82593.0,335.6,1054.9,0.0,0.0,0.0,64.0,64.0,267654.0,2060.0,185061.0,178543.0,12.0,6,19
332,1038.5,1990-01-01,0.0,34.8,85435.0,321.1,1056.3,0.0,0.0,0.0,66.0,66.0,252018.0,2094.8,166583.0,162753.0,16.5,6,20
333,1097.4,1991-01-01,0.0,42.5,86629.0,325.1,1016.9,0.0,0.0,0.0,70.0,71.0,250369.0,2114.3,163741.0,159732.0,16.6,6,21
334,1162.3,1992-01-01,0.0,45.2,86468.0,379.8,1105.4,0.0,0.0,0.0,74.0,74.0,272356.0,2267.7,185889.0,181644.0,15.9,6,22
335,1207.4,1993-01-01,0.0,37.5,85266.0,398.1,1060.7,0.0,0.0,0.0,78.0,78.0,266029.0,2268.1,180763.0,176377.0,16.1,6,23
